,entry1,entry2,link,value,name,pathway
0,23,52,GErel,-->,expression,hsa04620
1,22,27,GErel,-->,expression,hsa04620
2,22,26,GErel,-->,expression,hsa04620
3,53,29,GErel,-->,expression,hsa04620
4,53,54,GErel,-->,expression,hsa04620
5,53,28,GErel,-->,expression,hsa04620
6,53,26,GErel,-->,expression,hsa04620
7,53,25,GErel,-->,expression,hsa04620
8,53,24,GErel,-->,expression,hsa04620
9,50,25,GErel,-->,expression,hsa04620
10,50,24,GErel,-->,expression,hsa04620
11,59,38,PPrel,-->,activation,hsa04620
12,59,191,PPrel,-->,activation,hsa04620
13,37,44,PPrel,-->,activation,hsa04620
14,44,72,PPrel,-->,activation,hsa04620
15,55,191,PPrel,-->,activation,hsa04620
16,37,192,PPrel,-->,activation,hsa04620
17,69,64,PPrel,-->,activation,hsa04620
18,64,14,PPrel,-->,activation,hsa04620
19,14,192,PPrel,-->,activation,hsa04620
20,193,42,PPrel,-->,activation,hsa04620
21,42,31,PPrel,-->,activation,hsa04620
22,42,23,PPrel,-->,activation,hsa04620
23,64,65,PPrel,-->,activation,hsa04620
24,65,67,PPrel,-->,activation,hsa04620
25,57,13,PPrel,-->,activation,hsa04620
26,13,192,PPrel,-->,activation,hsa04620
27,192,42,PPrel,-->,activation,hsa04620
28,12,33,PPrel,-->,activation,hsa04620
29,63,12,PPrel,-->,activation,hsa04620
30,58,67,PPrel,-->,activation,hsa04620
31,67,20,PPrel,-->,activation,hsa04620
32,20,194,PPrel,-->,activation,hsa04620
33,195,31,PPrel,-->,activation,hsa04620
34,196,18,PPrel,-->,activation,hsa04620
35,9,23,PPrel,-->,activation,hsa04620
36,11,9,PPrel,---,binding/association,hsa04620
37,67,195,PPrel,-->,activation,hsa04620
38,14,44,PPrel,-->,activation,hsa04620
39,60,59,PPrel,---,binding/association,hsa04620
40,61,55,PPrel,---,binding/association,hsa04620
41,56,64,PPrel,---,binding/association,hsa04620
42,51,181,PPrel,--|,inhibition,hsa04620
43,179,12,PPrel,---,binding/association,hsa04620
44,21,15,PPrel,--|,inhibition,hsa04620
45,47,49,PPrel,---,binding/association,hsa04620
46,47,31,PPrel,---,binding/association,hsa04620
47,17,18,PPrel,--|,inhibition,hsa04620
48,17,183,PPrel,+p,phosphorylation,hsa04620
49,183,16,PPrel,+p,phosphorylation,hsa04620
50,182,32,PPrel,+p,phosphorylation,hsa04620
51,180,39,PPrel,+p,phosphorylation,hsa04620
52,39,184,PPrel,+p,phosphorylation,hsa04620
53,38,177,PPrel,-->,activation,hsa04620
54,7,178,PPrel,-->,activation,hsa04620
55,178,50,PPrel,-->,activation,hsa04620
56,50,83,GErel,-->,expression,hsa04620
57,23,40,GErel,-->,expression,hsa04620
58,23,45,GErel,-->,expression,hsa04620
59,23,185,GErel,-->,expression,hsa04620
60,23,35,GErel,-->,expression,hsa04620
61,23,46,GErel,-->,expression,hsa04620
62,23,82,GErel,-->,expression,hsa04620
63,23,186,PPrel,,,hsa04620
64,8,22,PPrel,+p,phosphorylation,hsa04620
65,19,22,PPrel,-->,activation,hsa04620
66,32,184,PPrel,-->,activation,hsa04620
67,16,184,PPrel,-->,activation,hsa04620
68,53,83,GErel,-->,expression,hsa04620
69,184,52,GErel,-->,expression,hsa04620
70,184,40,GErel,-->,expression,hsa04620
71,184,45,GErel,-->,expression,hsa04620
72,184,185,GErel,-->,expression,hsa04620
73,184,35,GErel,-->,expression,hsa04620
74,184,46,GErel,-->,expression,hsa04620
75,184,82,GErel,-->,expression,hsa04620
76,184,186,GErel,-->,expression,hsa04620
77,181,52,GErel,-->,expression,hsa04620
78,181,40,GErel,-->,expression,hsa04620
79,181,45,GErel,-->,expression,hsa04620
80,181,185,GErel,-->,expression,hsa04620
81,181,35,GErel,-->,expression,hsa04620
82,181,46,GErel,-->,expression,hsa04620
83,181,82,GErel,-->,expression,hsa04620
84,181,186,GErel,-->,expression,hsa04620
85,30,51,PPrel,+p,phosphorylation,hsa04620
86,55,38,PPrel,-->,activation,hsa04620
87,9,22,PPrel,-->,activation,hsa04620
88,9,22,PPrel,+p,phosphorylation,hsa04620
89,11,10,PPrel,-->,activation,hsa04620
90,11,10,PPrel,+p,phosphorylation,hsa04620
91,10,22,PPrel,-->,activation,hsa04620
92,10,22,PPrel,+p,phosphorylation,hsa04620
93,194,22,PPrel,-->,activation,hsa04620
94,194,22,PPrel,+p,phosphorylation,hsa04620
95,194,53,PPrel,-->,activation,hsa04620
96,194,53,PPrel,+p,phosphorylation,hsa04620
97,31,30,PPrel,-->,activation,hsa04620
98,31,30,PPrel,+p,phosphorylation,hsa04620
99,31,182,PPrel,-->,activation,hsa04620
100,31,182,PPrel,+p,phosphorylation,hsa04620
101,31,180,PPrel,-->,activation,hsa04620
102,31,180,PPrel,+p,phosphorylation,hsa04620
103,177,48,PPrel,-->,activation,hsa04620
104,177,48,PPrel,..>,indirect effect,hsa04620
105,48,181,PPrel,-->,activation,hsa04620
106,48,181,PPrel,..>,indirect effect,hsa04620
