,entry1,entry2,link,value,name,pathway
0,5,7,PPrel,-->,activation,hsa04062
1,5,31,PPrel,-->,activation,hsa04062
2,31,68,PPrel,--|,inhibition,hsa04062
3,31,13,PPrel,-->,activation,hsa04062
4,13,29,PPrel,-->,activation,hsa04062
5,29,39,PPrel,---,binding/association,hsa04062
6,39,137,PPrel,---,binding/association,hsa04062
7,111,114,PPrel,-->,activation,hsa04062
8,119,109,PPrel,-->,activation,hsa04062
9,122,123,PPrel,+p,phosphorylation,hsa04062
10,123,121,PPrel,-+-,dissociation,hsa04062
11,13,61,PPrel,-->,activation,hsa04062
12,17,61,PPrel,-->,activation,hsa04062
13,61,59,PPrel,-->,activation,hsa04062
14,59,118,PPrel,-->,activation,hsa04062
15,64,103,PPrel,-->,activation,hsa04062
16,64,75,PPrel,-->,activation,hsa04062
17,59,16,PPrel,-->,activation,hsa04062
18,16,54,PPrel,-->,activation,hsa04062
19,135,118,PPrel,-->,activation,hsa04062
20,32,135,PPrel,-->,activation,hsa04062
21,32,17,PPrel,-->,activation,hsa04062
22,166,118,PPrel,-->,activation,hsa04062
23,99,14,PPrel,---,binding/association,hsa04062
24,99,47,PPrel,---,binding/association,hsa04062
25,12,44,PPrel,---,binding/association,hsa04062
26,44,47,PPrel,---,binding/association,hsa04062
27,31,32,PPrel,-+-,dissociation,hsa04062
28,32,18,PPrel,-->,activation,hsa04062
29,18,24,PCrel,-->,activation,hsa04062
30,70,71,PPrel,-->,activation,hsa04062
31,64,167,PPrel,-->,activation,hsa04062
32,83,118,PPrel,-->,activation,hsa04062
33,26,79,PCrel,-->,activation,hsa04062
34,50,5,PPrel,---,binding/association,hsa04062
35,49,5,PPrel,+p,phosphorylation,hsa04062
36,156,168,PPrel,-->,activation,hsa04062
37,13,164,PPrel,,,hsa04062
38,164,151,PCrel,,,hsa04062
39,164,61,PPrel,,,hsa04062
40,164,12,PPrel,,,hsa04062
41,164,111,PPrel,,,hsa04062
42,164,119,PPrel,,,hsa04062
43,5,165,PPrel,,,hsa04062
44,165,18,PPrel,,,hsa04062
45,6,5,PPrel,-->,activation,hsa04062
46,6,5,PPrel,---,binding/association,hsa04062
47,7,108,PPrel,-->,activation,hsa04062
48,7,108,PPrel,+p,phosphorylation,hsa04062
49,68,91,PPrel,90,compound,hsa04062
50,68,91,PPrel,-->,activation,hsa04062
51,137,111,PPrel,-->,activation,hsa04062
52,137,111,PPrel,..>,indirect effect,hsa04062
53,114,112,PPrel,-->,activation,hsa04062
54,114,112,PPrel,+p,phosphorylation,hsa04062
55,112,109,PPrel,-->,activation,hsa04062
56,112,109,PPrel,+p,phosphorylation,hsa04062
57,13,17,PPrel,-->,activation,hsa04062
58,13,17,PPrel,+p,phosphorylation,hsa04062
59,17,111,PPrel,-->,activation,hsa04062
60,17,111,PPrel,..>,indirect effect,hsa04062
61,17,119,PPrel,-->,activation,hsa04062
62,17,119,PPrel,..>,indirect effect,hsa04062
63,17,110,PPrel,151,compound,hsa04062
64,17,110,PPrel,-->,activation,hsa04062
65,110,122,PPrel,+p,phosphorylation,hsa04062
66,110,122,PPrel,..>,indirect effect,hsa04062
67,110,139,PPrel,--|,inhibition,hsa04062
68,110,139,PPrel,+p,phosphorylation,hsa04062
69,118,103,PPrel,-->,activation,hsa04062
70,118,103,PPrel,..>,indirect effect,hsa04062
71,59,64,PPrel,-->,activation,hsa04062
72,59,64,PPrel,..>,indirect effect,hsa04062
73,17,135,PPrel,151,compound,hsa04062
74,17,135,PPrel,-->,activation,hsa04062
75,13,166,PPrel,-->,activation,hsa04062
76,13,166,PPrel,+p,phosphorylation,hsa04062
77,13,99,PPrel,-->,activation,hsa04062
78,13,99,PPrel,+p,phosphorylation,hsa04062
79,13,12,PPrel,-->,activation,hsa04062
80,13,12,PPrel,+p,phosphorylation,hsa04062
81,17,12,PPrel,-->,activation,hsa04062
82,17,12,PPrel,+p,phosphorylation,hsa04062
83,12,14,PPrel,-->,activation,hsa04062
84,12,14,PPrel,+p,phosphorylation,hsa04062
85,26,70,PCrel,-->,activation,hsa04062
86,26,70,PCrel,..>,indirect effect,hsa04062
87,71,64,PPrel,-->,activation,hsa04062
88,71,64,PPrel,..>,indirect effect,hsa04062
89,18,79,PPrel,22,compound,hsa04062
90,18,79,PPrel,-->,activation,hsa04062
91,22,70,PCrel,-->,activation,hsa04062
92,22,70,PCrel,..>,indirect effect,hsa04062
93,79,86,PPrel,-->,activation,hsa04062
94,79,86,PPrel,..>,indirect effect,hsa04062
95,110,138,PPrel,--|,inhibition,hsa04062
96,110,138,PPrel,+p,phosphorylation,hsa04062
97,79,156,PPrel,-->,activation,hsa04062
98,79,156,PPrel,..>,indirect effect,hsa04062
