,entry1,entry2,link,value,name,pathway
0,95,96,PPrel,---,binding/association,hsa04150
1,52,53,PPrel,---,binding/association,hsa04150
2,126,125,PPrel,---,binding/association,hsa04150
3,188,191,PPrel,---,binding/association,hsa04150
4,140,142,PPrel,---,binding/association,hsa04150
5,140,150,PPrel,---,binding/association,hsa04150
6,140,143,PPrel,---,binding/association,hsa04150
7,140,149,PPrel,---,binding/association,hsa04150
8,153,156,PPrel,---,binding/association,hsa04150
9,153,162,PPrel,---,binding/association,hsa04150
10,153,161,PPrel,---,binding/association,hsa04150
11,153,157,PPrel,---,binding/association,hsa04150
12,157,158,PPrel,---,binding/association,hsa04150
13,157,154,PPrel,---,binding/association,hsa04150
14,162,161,PPrel,---,binding/association,hsa04150
15,150,149,PPrel,---,binding/association,hsa04150
16,108,109,PPrel,-->,activation,hsa04150
17,107,109,PPrel,-->,activation,hsa04150
18,109,216,PPrel,-->,activation,hsa04150
19,217,216,PPrel,-->,activation,hsa04150
20,187,218,PPrel,-->,activation,hsa04150
21,218,192,PPrel,-->,activation,hsa04150
22,63,62,PCrel,-->,activation,hsa04150
23,85,90,PPrel,-->,activation,hsa04150
24,90,87,PPrel,-->,activation,hsa04150
25,115,8,PPrel,-->,activation,hsa04150
26,8,70,PPrel,-->,activation,hsa04150
27,70,97,PPrel,-->,activation,hsa04150
28,8,9,PPrel,-->,activation,hsa04150
29,97,16,PPrel,-->,activation,hsa04150
30,16,13,PPrel,-->,activation,hsa04150
31,12,48,PCrel,-->,activation,hsa04150
32,48,26,PCrel,-->,activation,hsa04150
33,28,110,PPrel,-->,activation,hsa04150
34,119,8,PPrel,--|,inhibition,hsa04150
35,192,184,PPrel,--|,inhibition,hsa04150
36,220,34,PPrel,--|,inhibition,hsa04150
37,155,153,PPrel,--|,inhibition,hsa04150
38,141,140,PPrel,--|,inhibition,hsa04150
39,144,143,PPrel,--|,inhibition,hsa04150
40,144,140,PPrel,--|,inhibition,hsa04150
41,99,52,PPrel,--|,inhibition,hsa04150
42,103,99,PPrel,--|,inhibition,hsa04150
43,105,103,PPrel,--|,inhibition,hsa04150
44,106,105,PCrel,--|,inhibition,hsa04150
45,36,77,PPrel,--|,inhibition,hsa04150
46,71,220,PPrel,-->,activation,hsa04150
47,34,140,PPrel,-->,activation,hsa04150
48,216,140,PPrel,-->,activation,hsa04150
49,215,210,PCrel,--|,inhibition,hsa04150
50,210,103,PPrel,--|,inhibition,hsa04150
51,210,209,PPrel,---,binding/association,hsa04150
52,219,62,PPrel,-->,activation,hsa04150
53,219,62,PPrel,+p,phosphorylation,hsa04150
54,62,220,PPrel,-->,activation,hsa04150
55,62,220,PPrel,+p,phosphorylation,hsa04150
56,184,220,PPrel,-->,activation,hsa04150
57,184,220,PPrel,+p,phosphorylation,hsa04150
58,13,18,PPrel,-->,activation,hsa04150
59,13,18,PPrel,+p,phosphorylation,hsa04150
60,18,15,PPrel,-->,activation,hsa04150
61,18,15,PPrel,+p,phosphorylation,hsa04150
62,15,59,PPrel,-->,activation,hsa04150
63,15,59,PPrel,+p,phosphorylation,hsa04150
64,26,28,PPrel,-->,activation,hsa04150
65,26,28,PPrel,+p,phosphorylation,hsa04150
66,9,12,PPrel,-->,activation,hsa04150
67,9,12,PPrel,+p,phosphorylation,hsa04150
