,entry1,entry2,link,value,name,pathway
0,69,66,PPrel,-->,activation,hsa05414
1,66,70,PPrel,-->,activation,hsa05414
2,70,71,PPrel,-->,activation,hsa05414
3,71,73,PCrel,-->,activation,hsa05414
4,73,72,PCrel,-->,activation,hsa05414
5,83,23,PPrel,--|,inhibition,hsa05414
6,38,35,PPrel,---,binding/association,hsa05414
7,35,36,PPrel,---,binding/association,hsa05414
8,45,44,PPrel,---,binding/association,hsa05414
9,45,46,PPrel,---,binding/association,hsa05414
10,46,44,PPrel,---,binding/association,hsa05414
11,49,47,PPrel,---,binding/association,hsa05414
12,49,210,PPrel,---,binding/association,hsa05414
13,59,210,PPrel,---,binding/association,hsa05414
14,44,49,PPrel,---,binding/association,hsa05414
15,46,47,PPrel,---,binding/association,hsa05414
16,210,50,PPrel,---,binding/association,hsa05414
17,210,88,PPrel,---,binding/association,hsa05414
18,36,48,PPrel,---,binding/association,hsa05414
19,48,91,PPrel,---,binding/association,hsa05414
20,226,92,PPrel,---,binding/association,hsa05414
21,72,21,PPrel,-->,activation,hsa05414
22,72,21,PPrel,+p,phosphorylation,hsa05414
23,72,22,PPrel,-->,activation,hsa05414
24,72,22,PPrel,+p,phosphorylation,hsa05414
25,72,83,PPrel,--|,inhibition,hsa05414
26,72,83,PPrel,+p,phosphorylation,hsa05414
