,entry1,entry2,link,value,name,pathway
0,41,30,PCrel,---,binding/association,hsa04261
1,30,34,PPrel,---,binding/association,hsa04261
2,30,35,PPrel,---,binding/association,hsa04261
3,34,35,PPrel,---,binding/association,hsa04261
4,35,37,PPrel,---,binding/association,hsa04261
5,37,36,PPrel,---,binding/association,hsa04261
6,36,38,PPrel,---,binding/association,hsa04261
7,34,36,PPrel,-+-,dissociation,hsa04261
8,114,115,PPrel,-->,activation,hsa04261
9,112,114,PCrel,-->,activation,hsa04261
10,112,24,PCrel,-->,activation,hsa04261
11,153,70,PCrel,-->,activation,hsa04261
12,152,70,PCrel,-->,activation,hsa04261
13,154,70,PCrel,-->,activation,hsa04261
14,153,71,PCrel,-->,activation,hsa04261
15,152,71,PCrel,-->,activation,hsa04261
16,154,71,PCrel,-->,activation,hsa04261
17,70,72,PPrel,-->,activation,hsa04261
18,72,75,PPrel,-->,activation,hsa04261
19,71,73,PPrel,-->,activation,hsa04261
20,73,75,PPrel,-->,activation,hsa04261
21,71,74,PPrel,-->,activation,hsa04261
22,74,92,PPrel,-->,activation,hsa04261
23,74,77,PPrel,-->,activation,hsa04261
24,77,78,PPrel,-->,activation,hsa04261
25,75,130,PPrel,-->,activation,hsa04261
26,79,76,PCrel,-->,activation,hsa04261
27,130,131,PPrel,-->,activation,hsa04261
28,125,173,PPrel,-->,activation,hsa04261
29,173,172,PPrel,-->,activation,hsa04261
30,184,148,PCrel,-->,activation,hsa04261
31,185,148,PCrel,-->,activation,hsa04261
32,122,123,PPrel,-->,activation,hsa04261
33,148,123,PPrel,-->,activation,hsa04261
34,123,124,PPrel,-->,activation,hsa04261
35,124,177,PCrel,-->,activation,hsa04261
36,124,178,PCrel,-->,activation,hsa04261
37,177,125,PCrel,-->,activation,hsa04261
38,179,125,PCrel,-->,activation,hsa04261
39,100,29,PPrel,---,binding/association,hsa04261
40,161,163,PPrel,--|,inhibition,hsa04261
41,161,94,PPrel,--|,inhibition,hsa04261
42,104,105,PPrel,--|,inhibition,hsa04261
43,207,122,PPrel,-->,activation,hsa04261
44,115,103,PPrel,-->,activation,hsa04261
45,115,103,PPrel,+p,phosphorylation,hsa04261
46,115,23,PPrel,-->,activation,hsa04261
47,115,23,PPrel,+p,phosphorylation,hsa04261
48,115,24,PPrel,-->,activation,hsa04261
49,115,24,PPrel,+p,phosphorylation,hsa04261
50,76,49,PPrel,-->,activation,hsa04261
51,76,49,PPrel,+p,phosphorylation,hsa04261
52,76,54,PPrel,-->,activation,hsa04261
53,76,54,PPrel,+p,phosphorylation,hsa04261
54,76,194,PPrel,-->,activation,hsa04261
55,76,194,PPrel,+p,phosphorylation,hsa04261
56,76,193,PPrel,-->,activation,hsa04261
57,76,193,PPrel,+p,phosphorylation,hsa04261
58,76,25,PPrel,-->,activation,hsa04261
59,76,25,PPrel,+p,phosphorylation,hsa04261
60,76,103,PPrel,-->,activation,hsa04261
61,76,103,PPrel,+p,phosphorylation,hsa04261
62,76,23,PPrel,-->,activation,hsa04261
63,76,23,PPrel,+p,phosphorylation,hsa04261
64,76,24,PPrel,-->,activation,hsa04261
65,76,24,PPrel,+p,phosphorylation,hsa04261
66,76,35,PPrel,-->,activation,hsa04261
67,76,35,PPrel,+p,phosphorylation,hsa04261
68,76,100,PPrel,-->,activation,hsa04261
69,76,100,PPrel,+p,phosphorylation,hsa04261
70,76,104,PPrel,-->,activation,hsa04261
71,76,104,PPrel,+p,phosphorylation,hsa04261
72,76,94,PPrel,-->,activation,hsa04261
73,76,94,PPrel,+p,phosphorylation,hsa04261
74,125,104,PPrel,-->,activation,hsa04261
75,125,104,PPrel,+p,phosphorylation,hsa04261
76,172,94,PPrel,-->,activation,hsa04261
77,172,94,PPrel,+p,phosphorylation,hsa04261
78,134,23,PPrel,--|,inhibition,hsa04261
79,134,23,PPrel,-p,dephosphorylation,hsa04261
80,134,24,PPrel,--|,inhibition,hsa04261
81,134,24,PPrel,-p,dephosphorylation,hsa04261
82,135,23,PPrel,--|,inhibition,hsa04261
83,135,23,PPrel,-p,dephosphorylation,hsa04261
84,135,24,PPrel,--|,inhibition,hsa04261
85,135,24,PPrel,-p,dephosphorylation,hsa04261
86,109,104,PPrel,--|,inhibition,hsa04261
87,109,104,PPrel,-p,dephosphorylation,hsa04261
88,105,100,PPrel,-->,activation,hsa04261
89,105,100,PPrel,-p,dephosphorylation,hsa04261
90,157,35,PPrel,--|,inhibition,hsa04261
91,157,35,PPrel,-p,dephosphorylation,hsa04261
