,entry1,entry2,link,value,name,pathway
0,34,30,PPrel,-->,activation,hsa04330
1,30,27,PPrel,-->,activation,hsa04330
2,25,30,PPrel,-->,activation,hsa04330
3,65,30,PPrel,-->,activation,hsa04330
4,66,21,PPrel,-->,activation,hsa04330
5,21,20,GErel,-->,expression,hsa04330
6,21,19,GErel,-->,expression,hsa04330
7,31,30,PPrel,--|,inhibition,hsa04330
8,28,30,PPrel,--|,inhibition,hsa04330
9,67,21,PPrel,--|,inhibition,hsa04330
10,68,21,PPrel,--|,inhibition,hsa04330
11,69,21,PPrel,--|,inhibition,hsa04330
12,21,22,PPrel,---,binding/association,hsa04330
13,59,21,PPrel,--|,inhibition,hsa04330
14,21,60,GErel,-->,expression,hsa04330
15,30,21,PPrel,64,compound,hsa04330
16,33,30,PPrel,-->,activation,hsa04330
17,33,30,PPrel,--|,inhibition,hsa04330
18,29,30,PPrel,-->,activation,hsa04330
19,29,30,PPrel,--|,inhibition,hsa04330
