,entry1,entry2,link,value,name,pathway
0,48,47,PPrel,38,compound,hsa05220
1,156,48,PPrel,-->,activation,hsa05220
2,8,32,PPrel,-->,activation,hsa05220
3,32,34,PPrel,-->,activation,hsa05220
4,34,48,PPrel,-->,activation,hsa05220
5,34,7,PPrel,-->,activation,hsa05220
6,32,31,PPrel,-->,activation,hsa05220
7,31,55,PPrel,-->,activation,hsa05220
8,55,54,PPrel,-->,activation,hsa05220
9,13,157,PPrel,-->,activation,hsa05220
10,16,158,PPrel,-->,activation,hsa05220
11,5,158,PPrel,-->,activation,hsa05220
12,25,9,PPrel,--|,inhibition,hsa05220
13,39,40,PPrel,--|,inhibition,hsa05220
14,30,159,PPrel,--|,inhibition,hsa05220
15,21,43,PPrel,---,binding/association,hsa05220
16,40,30,GErel,-->,expression,hsa05220
17,22,23,PPrel,-+-,dissociation,hsa05220
18,41,42,PPrel,-+-,dissociation,hsa05220
19,28,27,PPrel,--|,inhibition,hsa05220
20,8,17,PPrel,..>,indirect effect,hsa05220
21,8,20,PPrel,-->,activation,hsa05220
22,20,6,GErel,-->,expression,hsa05220
23,29,39,PPrel,-/-,missing interaction,hsa05220
24,49,159,PPrel,-/-,missing interaction,hsa05220
25,144,150,PPrel,-/-,missing interaction,hsa05220
26,144,151,PPrel,-/-,missing interaction,hsa05220
27,144,152,PPrel,-/-,missing interaction,hsa05220
28,144,153,PPrel,-/-,missing interaction,hsa05220
29,144,154,PPrel,-/-,missing interaction,hsa05220
30,144,155,PPrel,-/-,missing interaction,hsa05220
31,8,156,PPrel,-->,activation,hsa05220
32,8,156,PPrel,+p,phosphorylation,hsa05220
33,47,26,PPrel,-->,activation,hsa05220
34,47,26,PPrel,+p,phosphorylation,hsa05220
35,26,23,PPrel,-->,activation,hsa05220
36,26,23,PPrel,+p,phosphorylation,hsa05220
37,47,25,PPrel,-->,activation,hsa05220
38,47,25,PPrel,+p,phosphorylation,hsa05220
39,8,33,PPrel,-->,activation,hsa05220
40,8,33,PPrel,+p,phosphorylation,hsa05220
41,54,53,PPrel,-->,activation,hsa05220
42,54,53,PPrel,+p,phosphorylation,hsa05220
43,53,52,PPrel,-->,activation,hsa05220
44,53,52,PPrel,+p,phosphorylation,hsa05220
45,159,42,PPrel,-->,activation,hsa05220
46,159,42,PPrel,+p,phosphorylation,hsa05220
47,157,43,PPrel,-->,activation,hsa05220
48,157,43,PPrel,+p,phosphorylation,hsa05220
49,47,28,PPrel,--|,inhibition,hsa05220
50,47,28,PPrel,+p,phosphorylation,hsa05220
51,47,24,PPrel,--|,inhibition,hsa05220
52,47,24,PPrel,+p,phosphorylation,hsa05220
