,entry1,entry2,link,value,name,pathway
0,32,12,PPrel,-->,activation,hsa04370
1,12,29,PPrel,-->,activation,hsa04370
2,12,13,PPrel,-->,activation,hsa04370
3,12,31,PPrel,-->,activation,hsa04370
4,12,26,PPrel,-->,activation,hsa04370
5,12,28,PPrel,-->,activation,hsa04370
6,12,4,PPrel,-->,activation,hsa04370
7,12,23,PPrel,-->,activation,hsa04370
8,12,30,PPrel,-->,activation,hsa04370
9,30,23,PPrel,-->,activation,hsa04370
10,25,37,PPrel,-->,activation,hsa04370
11,38,37,PPrel,-->,activation,hsa04370
12,35,18,PPrel,-->,activation,hsa04370
13,4,27,PPrel,-->,activation,hsa04370
14,14,38,PPrel,..>,indirect effect,hsa04370
15,24,17,GErel,-->,expression,hsa04370
16,13,29,PPrel,---,binding/association,hsa04370
17,13,21,PPrel,6,compound,hsa04370
18,13,21,PPrel,-->,activation,hsa04370
19,13,21,PPrel,7,compound,hsa04370
20,13,21,PPrel,-->,activation,hsa04370
21,13,25,PPrel,8,compound,hsa04370
22,13,25,PPrel,-->,activation,hsa04370
23,13,25,PPrel,6,compound,hsa04370
24,13,25,PPrel,-->,activation,hsa04370
25,13,18,PPrel,6,compound,hsa04370
26,13,18,PPrel,-->,activation,hsa04370
27,13,39,PPrel,6,compound,hsa04370
28,13,39,PPrel,-->,activation,hsa04370
29,23,42,PPrel,15,compound,hsa04370
30,23,42,PPrel,-->,activation,hsa04370
31,23,22,PPrel,15,compound,hsa04370
32,23,22,PPrel,-->,activation,hsa04370
33,25,14,PPrel,-->,activation,hsa04370
34,25,14,PPrel,+p,phosphorylation,hsa04370
35,37,36,PPrel,-->,activation,hsa04370
36,37,36,PPrel,+p,phosphorylation,hsa04370
37,36,35,PPrel,-->,activation,hsa04370
38,36,35,PPrel,+p,phosphorylation,hsa04370
39,27,20,PPrel,-->,activation,hsa04370
40,27,20,PPrel,+p,phosphorylation,hsa04370
41,20,19,PPrel,-->,activation,hsa04370
42,20,19,PPrel,+p,phosphorylation,hsa04370
43,22,39,PPrel,-->,activation,hsa04370
44,22,39,PPrel,+p,phosphorylation,hsa04370
45,22,40,PPrel,--|,inhibition,hsa04370
46,22,40,PPrel,+p,phosphorylation,hsa04370
47,22,41,PPrel,--|,inhibition,hsa04370
48,22,41,PPrel,+p,phosphorylation,hsa04370
49,21,24,PPrel,-->,activation,hsa04370
50,21,24,PPrel,-p,dephosphorylation,hsa04370
