,entry1,entry2,link,value,name,pathway
0,414,367,PPrel,-->,activation,hsa04936
1,413,367,PPrel,-->,activation,hsa04936
2,367,373,PPrel,-->,activation,hsa04936
3,368,372,PPrel,-->,activation,hsa04936
4,69,64,PPrel,-->,activation,hsa04936
5,64,470,PPrel,-->,activation,hsa04936
6,14,471,PPrel,-->,activation,hsa04936
7,471,42,PPrel,-->,activation,hsa04936
8,42,472,PPrel,-->,activation,hsa04936
9,475,67,PPrel,-->,activation,hsa04936
10,67,476,PPrel,-->,activation,hsa04936
11,20,473,PPrel,-->,activation,hsa04936
12,386,477,PPrel,-->,activation,hsa04936
13,269,267,PPrel,-->,activation,hsa04936
14,267,265,PPrel,-->,activation,hsa04936
15,265,260,PPrel,-->,activation,hsa04936
16,268,266,PPrel,-->,activation,hsa04936
17,266,478,PPrel,-->,activation,hsa04936
18,478,260,PPrel,-->,activation,hsa04936
19,260,259,PPrel,-->,activation,hsa04936
20,266,479,PPrel,-->,activation,hsa04936
21,479,474,PPrel,-->,activation,hsa04936
22,384,213,PPrel,-->,activation,hsa04936
23,215,214,PCrel,-->,activation,hsa04936
24,200,207,PCrel,-->,activation,hsa04936
25,207,209,PCrel,-->,activation,hsa04936
26,444,480,PPrel,-->,activation,hsa04936
27,181,51,PPrel,-/-,missing interaction,hsa04936
28,397,394,PPrel,-/-,missing interaction,hsa04936
29,317,309,PPrel,-/-,missing interaction,hsa04936
30,287,279,PPrel,-/-,missing interaction,hsa04936
31,239,223,PCrel,--|,inhibition,hsa04936
32,221,223,PCrel,--|,inhibition,hsa04936
33,300,277,PCrel,--|,inhibition,hsa04936
34,302,300,PCrel,-->,activation,hsa04936
35,326,302,PCrel,-->,activation,hsa04936
36,300,281,PCrel,-->,activation,hsa04936
37,281,285,PPrel,-->,activation,hsa04936
38,300,356,PCrel,-->,activation,hsa04936
39,356,282,PPrel,-->,activation,hsa04936
40,300,280,PCrel,-->,activation,hsa04936
41,280,290,PPrel,-->,activation,hsa04936
42,345,344,PPrel,-->,activation,hsa04936
43,181,52,GErel,-->,expression,hsa04936
44,181,40,GErel,-->,expression,hsa04936
45,181,45,GErel,-->,expression,hsa04936
46,181,185,GErel,-->,expression,hsa04936
47,181,35,GErel,-->,expression,hsa04936
48,53,27,GErel,-->,expression,hsa04936
49,53,26,GErel,-->,expression,hsa04936
50,397,389,GErel,-->,expression,hsa04936
51,397,390,GErel,-->,expression,hsa04936
52,447,233,GErel,-->,expression,hsa04936
53,447,234,GErel,-->,expression,hsa04936
54,447,235,GErel,-->,expression,hsa04936
55,447,427,GErel,-->,expression,hsa04936
56,480,434,GErel,-->,expression,hsa04936
57,480,435,GErel,-->,expression,hsa04936
58,480,436,GErel,-->,expression,hsa04936
59,480,437,GErel,-->,expression,hsa04936
60,480,438,GErel,-->,expression,hsa04936
61,444,447,PPrel,--|,inhibition,hsa04936
62,431,450,PPrel,-->,activation,hsa04936
63,344,343,GErel,-->,expression,hsa04936
64,380,411,PCrel,-->,activation,hsa04936
65,472,466,PPrel,-->,activation,hsa04936
66,472,466,PPrel,+p,phosphorylation,hsa04936
67,466,51,PPrel,-->,activation,hsa04936
68,466,51,PPrel,+p,phosphorylation,hsa04936
69,473,53,PPrel,-->,activation,hsa04936
