,entry1,entry2,link,value,name,pathway
0,82,87,PPrel,---,binding/association,hsa04520
1,71,87,PPrel,---,binding/association,hsa04520
2,69,71,PPrel,---,binding/association,hsa04520
3,68,71,PPrel,---,binding/association,hsa04520
4,65,71,PPrel,---,binding/association,hsa04520
5,67,69,PPrel,---,binding/association,hsa04520
6,67,68,PPrel,---,binding/association,hsa04520
7,64,65,PPrel,---,binding/association,hsa04520
8,60,67,PPrel,---,binding/association,hsa04520
9,59,67,PPrel,---,binding/association,hsa04520
10,60,64,PPrel,---,binding/association,hsa04520
11,59,64,PPrel,---,binding/association,hsa04520
12,59,62,PPrel,---,binding/association,hsa04520
13,22,23,PPrel,---,binding/association,hsa04520
14,22,83,PPrel,---,binding/association,hsa04520
15,60,83,PPrel,---,binding/association,hsa04520
16,59,60,PPrel,---,binding/association,hsa04520
17,89,57,PPrel,-->,activation,hsa04520
18,57,54,PPrel,-->,activation,hsa04520
19,57,53,PPrel,-->,activation,hsa04520
20,57,77,PPrel,-->,activation,hsa04520
21,71,59,PPrel,-->,activation,hsa04520
22,50,59,PPrel,-->,activation,hsa04520
23,56,77,PPrel,-->,activation,hsa04520
24,56,97,PPrel,-->,activation,hsa04520
25,24,72,PPrel,---,binding/association,hsa04520
26,74,72,PPrel,-->,activation,hsa04520
27,76,74,PPrel,--|,inhibition,hsa04520
28,21,73,PPrel,-+-,dissociation,hsa04520
29,21,74,PPrel,-+-,dissociation,hsa04520
30,18,74,PPrel,-+-,dissociation,hsa04520
31,18,58,PPrel,-+-,dissociation,hsa04520
32,80,49,PPrel,--|,inhibition,hsa04520
33,18,66,PPrel,---,binding/association,hsa04520
34,18,63,PPrel,---,binding/association,hsa04520
35,18,61,PPrel,---,binding/association,hsa04520
36,18,70,PPrel,---,binding/association,hsa04520
37,58,66,PPrel,---,binding/association,hsa04520
38,58,63,PPrel,---,binding/association,hsa04520
39,58,61,PPrel,---,binding/association,hsa04520
40,58,70,PPrel,---,binding/association,hsa04520
41,87,88,PPrel,-->,activation,hsa04520
42,86,56,PPrel,..>,indirect effect,hsa04520
43,57,56,PPrel,..>,indirect effect,hsa04520
44,87,86,PPrel,..>,indirect effect,hsa04520
45,37,34,PPrel,..>,indirect effect,hsa04520
46,34,33,PPrel,..>,indirect effect,hsa04520
47,36,32,PPrel,..>,indirect effect,hsa04520
48,35,32,PPrel,..>,indirect effect,hsa04520
49,35,98,PPrel,..>,indirect effect,hsa04520
50,54,59,PPrel,-->,activation,hsa04520
51,53,59,PPrel,-->,activation,hsa04520
52,77,59,PPrel,-->,activation,hsa04520
53,20,85,PPrel,-->,activation,hsa04520
54,85,84,PPrel,--|,inhibition,hsa04520
55,97,59,PPrel,-->,activation,hsa04520
56,38,19,PPrel,--|,inhibition,hsa04520
57,38,19,PPrel,+p,phosphorylation,hsa04520
58,37,19,PPrel,--|,inhibition,hsa04520
59,37,19,PPrel,+p,phosphorylation,hsa04520
60,40,74,PPrel,--|,inhibition,hsa04520
61,40,74,PPrel,+p,phosphorylation,hsa04520
62,38,74,PPrel,--|,inhibition,hsa04520
63,38,74,PPrel,+p,phosphorylation,hsa04520
64,37,74,PPrel,--|,inhibition,hsa04520
65,37,74,PPrel,+p,phosphorylation,hsa04520
66,31,74,PPrel,--|,inhibition,hsa04520
67,31,74,PPrel,+p,phosphorylation,hsa04520
68,30,74,PPrel,--|,inhibition,hsa04520
69,30,74,PPrel,+p,phosphorylation,hsa04520
70,81,74,PPrel,--|,inhibition,hsa04520
71,81,74,PPrel,+p,phosphorylation,hsa04520
72,31,19,PPrel,--|,inhibition,hsa04520
73,31,19,PPrel,+p,phosphorylation,hsa04520
74,30,19,PPrel,--|,inhibition,hsa04520
75,30,19,PPrel,+p,phosphorylation,hsa04520
76,29,19,PPrel,--|,inhibition,hsa04520
77,29,19,PPrel,+p,phosphorylation,hsa04520
78,48,83,PPrel,-->,activation,hsa04520
79,48,83,PPrel,-p,dephosphorylation,hsa04520
80,47,83,PPrel,-->,activation,hsa04520
81,47,83,PPrel,-p,dephosphorylation,hsa04520
82,46,83,PPrel,-->,activation,hsa04520
83,46,83,PPrel,-p,dephosphorylation,hsa04520
84,45,83,PPrel,-->,activation,hsa04520
85,45,83,PPrel,-p,dephosphorylation,hsa04520
86,47,79,PPrel,-->,activation,hsa04520
87,47,79,PPrel,-p,dephosphorylation,hsa04520
88,44,83,PPrel,-->,activation,hsa04520
89,44,83,PPrel,-p,dephosphorylation,hsa04520
90,43,79,PPrel,-->,activation,hsa04520
91,43,79,PPrel,-p,dephosphorylation,hsa04520
92,42,79,PPrel,-->,activation,hsa04520
93,42,79,PPrel,-p,dephosphorylation,hsa04520
94,86,89,PPrel,-->,activation,hsa04520
95,86,89,PPrel,+p,phosphorylation,hsa04520
96,41,83,PPrel,-->,activation,hsa04520
97,41,83,PPrel,+p,phosphorylation,hsa04520
98,26,25,PPrel,-->,activation,hsa04520
99,26,25,PPrel,+p,phosphorylation,hsa04520
100,29,30,PPrel,-->,activation,hsa04520
101,29,30,PPrel,+p,phosphorylation,hsa04520
102,29,31,PPrel,-->,activation,hsa04520
103,29,31,PPrel,+p,phosphorylation,hsa04520
