,entry1,entry2,link,value,name,pathway
0,30,29,PCrel,---,binding/association,hsa04961
1,133,130,PCrel,---,binding/association,hsa04961
2,128,50,PCrel,-->,activation,hsa04961
3,50,119,PCrel,-->,activation,hsa04961
4,119,120,PCrel,-->,activation,hsa04961
5,120,121,PCrel,-->,activation,hsa04961
6,121,118,PCrel,-->,activation,hsa04961
7,114,25,PCrel,-->,activation,hsa04961
8,29,71,GErel,-->,expression,hsa04961
9,29,46,GErel,-->,expression,hsa04961
10,29,39,GErel,-->,expression,hsa04961
11,130,71,GErel,-->,expression,hsa04961
12,130,46,GErel,-->,expression,hsa04961
13,130,40,GErel,-->,expression,hsa04961
14,130,39,GErel,-->,expression,hsa04961
15,53,47,PCrel,---,binding/association,hsa04961
16,54,48,PCrel,---,binding/association,hsa04961
17,55,49,PCrel,-+-,dissociation,hsa04961
18,138,136,PCrel,-->,activation,hsa04961
19,136,134,PCrel,-->,activation,hsa04961
20,26,141,PCrel,-->,activation,hsa04961
21,141,138,PCrel,-->,activation,hsa04961
22,144,143,PCrel,-->,activation,hsa04961
23,152,83,PCrel,---,binding/association,hsa04961
24,150,81,PCrel,---,binding/association,hsa04961
25,82,149,PCrel,---,binding/association,hsa04961
26,84,151,PCrel,---,binding/association,hsa04961
27,111,80,PCrel,---,binding/association,hsa04961
28,161,26,PPrel,-->,activation,hsa04961
29,118,25,PCrel,-->,activation,hsa04961
30,118,25,PCrel,+p,phosphorylation,hsa04961
31,134,25,PCrel,-->,activation,hsa04961
32,134,25,PCrel,+p,phosphorylation,hsa04961
33,143,39,PCrel,-->,activation,hsa04961
34,143,39,PCrel,..>,indirect effect,hsa04961
