,entry1,entry2,link,value,name,pathway
0,8,123,PPrel,---,binding/association,hsa01522
1,28,30,PPrel,---,binding/association,hsa01522
2,30,145,PPrel,---,binding/association,hsa01522
3,150,151,PPrel,---,binding/association,hsa01522
4,25,8,PCrel,-/-,missing interaction,hsa01522
5,83,7,PCrel,--|,inhibition,hsa01522
6,159,7,PCrel,--|,inhibition,hsa01522
7,68,13,PCrel,-->,activation,hsa01522
8,13,56,PPrel,-->,activation,hsa01522
9,56,14,PPrel,-->,activation,hsa01522
10,14,15,PPrel,-->,activation,hsa01522
11,15,16,PPrel,-->,activation,hsa01522
12,16,18,PPrel,-->,activation,hsa01522
13,56,57,PPrel,-->,activation,hsa01522
14,57,33,PCrel,-->,activation,hsa01522
15,33,34,PCrel,-->,activation,hsa01522
16,18,17,PPrel,-->,activation,hsa01522
17,118,119,PPrel,-->,activation,hsa01522
18,17,49,PPrel,-->,activation,hsa01522
19,17,62,PPrel,-->,activation,hsa01522
20,121,49,PPrel,-->,activation,hsa01522
21,121,62,PPrel,-->,activation,hsa01522
22,119,49,PPrel,-->,activation,hsa01522
23,119,62,PPrel,-->,activation,hsa01522
24,49,50,PPrel,-->,activation,hsa01522
25,50,51,PPrel,-->,activation,hsa01522
26,51,37,PPrel,-->,activation,hsa01522
27,37,38,PPrel,-->,activation,hsa01522
28,106,107,PPrel,-->,activation,hsa01522
29,46,45,PCrel,-->,activation,hsa01522
30,142,45,PCrel,-->,activation,hsa01522
31,45,155,PPrel,---,binding/association,hsa01522
32,45,156,PPrel,---,binding/association,hsa01522
33,155,156,PPrel,---,binding/association,hsa01522
34,155,62,PPrel,-->,activation,hsa01522
35,146,147,PPrel,---,binding/association,hsa01522
36,147,148,PPrel,---,binding/association,hsa01522
37,130,133,PPrel,--|,inhibition,hsa01522
38,130,132,PPrel,--|,inhibition,hsa01522
39,130,131,PPrel,--|,inhibition,hsa01522
40,75,76,PPrel,-->,activation,hsa01522
41,162,76,PPrel,-->,activation,hsa01522
42,92,93,PPrel,-->,activation,hsa01522
43,93,94,PPrel,--|,inhibition,hsa01522
44,94,95,PPrel,--|,inhibition,hsa01522
45,86,87,PPrel,--|,inhibition,hsa01522
46,87,88,PPrel,-->,activation,hsa01522
47,87,89,PPrel,-->,activation,hsa01522
48,87,90,PPrel,-->,activation,hsa01522
49,87,91,PPrel,-->,activation,hsa01522
50,88,93,PPrel,--|,inhibition,hsa01522
51,89,93,PPrel,--|,inhibition,hsa01522
52,90,93,PPrel,--|,inhibition,hsa01522
53,91,93,PPrel,--|,inhibition,hsa01522
54,34,38,PPrel,--|,inhibition,hsa01522
55,34,38,PPrel,+p,phosphorylation,hsa01522
56,38,39,PPrel,-->,activation,hsa01522
57,38,39,PPrel,+p,phosphorylation,hsa01522
58,39,40,PPrel,-->,activation,hsa01522
59,39,40,PPrel,+p,phosphorylation,hsa01522
60,40,125,PPrel,-->,activation,hsa01522
61,40,125,PPrel,+p,phosphorylation,hsa01522
62,40,126,PPrel,-->,activation,hsa01522
63,40,126,PPrel,+p,phosphorylation,hsa01522
64,62,63,PPrel,-->,activation,hsa01522
65,62,63,PPrel,..>,indirect effect,hsa01522
66,63,106,PPrel,-->,activation,hsa01522
67,63,106,PPrel,..>,indirect effect,hsa01522
68,34,8,PPrel,-->,activation,hsa01522
69,34,8,PPrel,+p,phosphorylation,hsa01522
70,34,123,PPrel,-->,activation,hsa01522
71,34,123,PPrel,+p,phosphorylation,hsa01522
72,34,28,PPrel,-->,activation,hsa01522
73,34,28,PPrel,+p,phosphorylation,hsa01522
74,34,30,PPrel,-->,activation,hsa01522
75,34,30,PPrel,+p,phosphorylation,hsa01522
76,34,145,PPrel,-->,activation,hsa01522
77,34,145,PPrel,+p,phosphorylation,hsa01522
78,34,107,PPrel,-->,activation,hsa01522
79,34,107,PPrel,+p,phosphorylation,hsa01522
80,107,123,PPrel,-->,activation,hsa01522
81,107,123,PPrel,+p,phosphorylation,hsa01522
82,107,28,PPrel,-->,activation,hsa01522
83,107,28,PPrel,+p,phosphorylation,hsa01522
84,107,30,PPrel,-->,activation,hsa01522
85,107,30,PPrel,+p,phosphorylation,hsa01522
86,107,145,PPrel,-->,activation,hsa01522
87,107,145,PPrel,+p,phosphorylation,hsa01522
88,148,8,PPrel,-->,activation,hsa01522
89,148,8,PPrel,+p,phosphorylation,hsa01522
90,148,123,PPrel,-->,activation,hsa01522
91,148,123,PPrel,+p,phosphorylation,hsa01522
92,148,28,PPrel,-->,activation,hsa01522
93,148,28,PPrel,+p,phosphorylation,hsa01522
94,148,30,PPrel,-->,activation,hsa01522
95,148,30,PPrel,+p,phosphorylation,hsa01522
96,148,145,PPrel,-->,activation,hsa01522
97,148,145,PPrel,+p,phosphorylation,hsa01522
98,73,8,PPrel,-->,activation,hsa01522
99,73,8,PPrel,+p,phosphorylation,hsa01522
100,73,123,PPrel,-->,activation,hsa01522
101,73,123,PPrel,+p,phosphorylation,hsa01522
102,73,28,PPrel,-->,activation,hsa01522
103,73,28,PPrel,+p,phosphorylation,hsa01522
104,73,30,PPrel,-->,activation,hsa01522
105,73,30,PPrel,+p,phosphorylation,hsa01522
106,73,145,PPrel,-->,activation,hsa01522
107,73,145,PPrel,+p,phosphorylation,hsa01522
108,74,8,PPrel,-->,activation,hsa01522
109,74,8,PPrel,+p,phosphorylation,hsa01522
110,74,123,PPrel,-->,activation,hsa01522
111,74,123,PPrel,+p,phosphorylation,hsa01522
112,74,28,PPrel,-->,activation,hsa01522
113,74,28,PPrel,+p,phosphorylation,hsa01522
114,74,30,PPrel,-->,activation,hsa01522
115,74,30,PPrel,+p,phosphorylation,hsa01522
116,74,145,PPrel,-->,activation,hsa01522
117,74,145,PPrel,+p,phosphorylation,hsa01522
