,entry1,entry2,link,value,name,pathway
0,37,24,PPrel,28,compound,hsa05213
1,37,18,PPrel,28,compound,hsa05213
2,38,31,PPrel,-->,activation,hsa05213
3,31,37,PPrel,-->,activation,hsa05213
4,31,26,PPrel,-->,activation,hsa05213
5,26,25,PPrel,-->,activation,hsa05213
6,25,8,PPrel,-->,activation,hsa05213
7,8,44,PPrel,-->,activation,hsa05213
8,45,44,PPrel,-->,activation,hsa05213
9,6,22,PPrel,-->,activation,hsa05213
10,22,34,GErel,-->,expression,hsa05213
11,22,32,GErel,-->,expression,hsa05213
12,23,28,PCrel,-/-,missing interaction,hsa05213
13,126,6,PPrel,-/-,missing interaction,hsa05213
14,101,107,PPrel,-/-,missing interaction,hsa05213
15,101,108,PPrel,-/-,missing interaction,hsa05213
16,101,109,PPrel,-/-,missing interaction,hsa05213
17,101,110,PPrel,-/-,missing interaction,hsa05213
18,101,111,PPrel,-/-,missing interaction,hsa05213
19,101,112,PPrel,-/-,missing interaction,hsa05213
20,114,120,PPrel,-/-,missing interaction,hsa05213
21,114,121,PPrel,-/-,missing interaction,hsa05213
22,114,122,PPrel,-/-,missing interaction,hsa05213
23,114,123,PPrel,-/-,missing interaction,hsa05213
24,114,124,PPrel,-/-,missing interaction,hsa05213
25,114,125,PPrel,-/-,missing interaction,hsa05213
26,24,36,PPrel,-->,activation,hsa05213
27,24,36,PPrel,+p,phosphorylation,hsa05213
28,18,36,PPrel,-->,activation,hsa05213
29,18,36,PPrel,+p,phosphorylation,hsa05213
30,36,17,PPrel,--|,inhibition,hsa05213
31,36,17,PPrel,+p,phosphorylation,hsa05213
32,36,16,PPrel,--|,inhibition,hsa05213
33,36,16,PPrel,+p,phosphorylation,hsa05213
34,36,15,PPrel,--|,inhibition,hsa05213
35,36,15,PPrel,+p,phosphorylation,hsa05213
36,44,43,PPrel,-->,activation,hsa05213
37,44,43,PPrel,+p,phosphorylation,hsa05213
38,43,42,PPrel,-->,activation,hsa05213
39,43,42,PPrel,+p,phosphorylation,hsa05213
40,42,30,PPrel,-->,activation,hsa05213
41,42,30,PPrel,+p,phosphorylation,hsa05213
