,entry1,entry2,link,value,name,pathway
0,69,73,PCrel,-->,activation,hsa04371
1,73,75,PCrel,-->,activation,hsa04371
2,27,29,PCrel,-->,activation,hsa04371
3,27,56,PCrel,-->,activation,hsa04371
4,56,57,PCrel,-->,activation,hsa04371
5,57,40,PPrel,-->,activation,hsa04371
6,40,41,PPrel,-->,activation,hsa04371
7,29,31,PCrel,-->,activation,hsa04371
8,29,32,PCrel,-->,activation,hsa04371
9,32,33,PCrel,-->,activation,hsa04371
10,57,173,PPrel,-->,activation,hsa04371
11,57,52,PPrel,-->,activation,hsa04371
12,33,201,PCrel,-->,activation,hsa04371
13,201,52,PPrel,-->,activation,hsa04371
14,201,90,PPrel,-->,activation,hsa04371
15,90,88,PCrel,-->,activation,hsa04371
16,101,138,PPrel,-->,activation,hsa04371
17,18,19,PPrel,-->,activation,hsa04371
18,18,57,PPrel,-->,activation,hsa04371
19,205,10,PPrel,-->,activation,hsa04371
20,175,11,PPrel,-->,activation,hsa04371
21,175,40,PPrel,-->,activation,hsa04371
22,175,27,PPrel,-->,activation,hsa04371
23,45,127,PPrel,-->,activation,hsa04371
24,140,141,PCrel,-->,activation,hsa04371
25,105,104,PPrel,-->,activation,hsa04371
26,24,173,PPrel,-->,activation,hsa04371
27,16,189,PCrel,-->,activation,hsa04371
28,18,69,PPrel,--|,inhibition,hsa04371
29,17,118,PPrel,--|,inhibition,hsa04371
30,118,121,PCrel,--|,inhibition,hsa04371
31,78,81,PCrel,--|,inhibition,hsa04371
32,10,18,PPrel,---,binding/association,hsa04371
33,10,175,PPrel,---,binding/association,hsa04371
34,10,100,PPrel,---,binding/association,hsa04371
35,127,126,PPrel,---,binding/association,hsa04371
36,102,105,PPrel,---,binding/association,hsa04371
37,91,25,PPrel,-->,activation,hsa04371
38,91,111,GErel,-->,expression,hsa04371
39,91,116,GErel,-->,expression,hsa04371
40,116,114,PPrel,---,binding/association,hsa04371
41,111,112,GErel,-->,expression,hsa04371
42,211,68,GErel,-->,expression,hsa04371
43,11,151,GErel,-->,expression,hsa04371
44,48,76,GErel,-->,expression,hsa04371
45,48,50,GErel,-->,expression,hsa04371
46,48,49,GErel,-->,expression,hsa04371
47,43,140,GErel,-->,expression,hsa04371
48,212,16,GErel,-->,expression,hsa04371
49,212,135,GErel,-->,expression,hsa04371
50,212,46,GErel,-->,expression,hsa04371
51,96,93,GErel,--|,repression,hsa04371
52,93,98,GErel,-->,expression,hsa04371
53,81,160,PCrel,-->,activation,hsa04371
54,212,136,GErel,--|,repression,hsa04371
55,205,45,GErel,--|,repression,hsa04371
56,205,17,GErel,--|,repression,hsa04371
57,210,17,PPrel,-->,activation,hsa04371
58,75,82,PPrel,-->,activation,hsa04371
59,75,82,PPrel,+p,phosphorylation,hsa04371
60,41,22,PPrel,-->,activation,hsa04371
61,41,22,PPrel,+p,phosphorylation,hsa04371
62,52,54,PPrel,-->,activation,hsa04371
63,52,54,PPrel,+p,phosphorylation,hsa04371
64,22,24,PPrel,-->,activation,hsa04371
65,22,24,PPrel,+p,phosphorylation,hsa04371
66,24,101,PPrel,-->,activation,hsa04371
67,24,101,PPrel,+p,phosphorylation,hsa04371
68,37,101,PPrel,-->,activation,hsa04371
69,37,101,PPrel,+p,phosphorylation,hsa04371
70,19,20,PPrel,+p,phosphorylation,hsa04371
71,19,20,PPrel,..>,indirect effect,hsa04371
72,20,90,PPrel,-->,activation,hsa04371
73,20,90,PPrel,+p,phosphorylation,hsa04371
74,20,91,PPrel,-->,activation,hsa04371
75,20,91,PPrel,+p,phosphorylation,hsa04371
76,20,78,PPrel,-->,activation,hsa04371
77,20,78,PPrel,+p,phosphorylation,hsa04371
78,160,161,PPrel,-->,activation,hsa04371
79,160,161,PPrel,+p,phosphorylation,hsa04371
80,183,96,PPrel,--|,inhibition,hsa04371
81,183,96,PPrel,+p,phosphorylation,hsa04371
82,10,102,GErel,-->,expression,hsa04371
83,10,102,GErel,..>,indirect effect,hsa04371
84,11,48,GErel,-->,expression,hsa04371
85,11,48,GErel,..>,indirect effect,hsa04371
86,11,43,GErel,-->,expression,hsa04371
87,11,43,GErel,..>,indirect effect,hsa04371
88,11,16,GErel,--|,repression,hsa04371
89,11,16,GErel,..>,indirect effect,hsa04371
90,100,183,PPrel,-->,activation,hsa04371
91,100,183,PPrel,..>,indirect effect,hsa04371
92,20,37,PPrel,-->,activation,hsa04371
93,20,37,PPrel,..>,indirect effect,hsa04371
