,entry1,entry2,link,value,name,pathway
0,40,41,PPrel,---,binding/association,hsa05211
1,39,41,PPrel,---,binding/association,hsa05211
2,10,17,PPrel,---,binding/association,hsa05211
3,9,17,PPrel,---,binding/association,hsa05211
4,41,46,GErel,-->,expression,hsa05211
5,41,31,GErel,-->,expression,hsa05211
6,41,25,GErel,-->,expression,hsa05211
7,41,45,GErel,-->,expression,hsa05211
8,41,53,GErel,-->,expression,hsa05211
9,17,8,GErel,-->,expression,hsa05211
10,17,7,GErel,-->,expression,hsa05211
11,17,6,GErel,-->,expression,hsa05211
12,17,27,GErel,-->,expression,hsa05211
13,17,26,GErel,-->,expression,hsa05211
14,37,41,PPrel,-->,activation,hsa05211
15,54,42,PPrel,-->,activation,hsa05211
16,43,51,PPrel,-->,activation,hsa05211
17,51,50,PPrel,..>,indirect effect,hsa05211
18,43,33,PPrel,-->,activation,hsa05211
19,33,34,PPrel,-->,activation,hsa05211
20,34,47,PPrel,-->,activation,hsa05211
21,43,5,PPrel,-->,activation,hsa05211
22,5,56,PPrel,..>,indirect effect,hsa05211
23,43,36,PPrel,-->,activation,hsa05211
24,42,36,PPrel,-->,activation,hsa05211
25,36,35,PPrel,-->,activation,hsa05211
26,32,44,PPrel,-->,activation,hsa05211
27,48,44,PPrel,-->,activation,hsa05211
28,20,16,PCrel,--|,inhibition,hsa05211
29,50,154,PPrel,--|,inhibition,hsa05211
30,42,43,PPrel,-->,activation,hsa05211
31,42,43,PPrel,+p,phosphorylation,hsa05211
32,58,57,PPrel,-->,activation,hsa05211
33,58,57,PPrel,+p,phosphorylation,hsa05211
34,57,56,PPrel,-->,activation,hsa05211
35,57,56,PPrel,+p,phosphorylation,hsa05211
36,56,49,PPrel,-->,activation,hsa05211
37,56,49,PPrel,+p,phosphorylation,hsa05211
38,56,52,PPrel,-->,activation,hsa05211
39,56,52,PPrel,+p,phosphorylation,hsa05211
