,entry1,entry2,link,value,name,pathway
0,52,48,PPrel,-->,activation,hsa04010
1,47,49,PPrel,-->,activation,hsa04010
2,20,49,PPrel,-->,activation,hsa04010
3,50,49,PPrel,-->,activation,hsa04010
4,45,41,PPrel,-->,activation,hsa04010
5,111,108,PPrel,-->,activation,hsa04010
6,110,107,PPrel,-->,activation,hsa04010
7,24,106,PPrel,-->,activation,hsa04010
8,109,105,PPrel,-->,activation,hsa04010
9,106,101,PPrel,-->,activation,hsa04010
10,105,101,PPrel,-->,activation,hsa04010
11,53,54,PPrel,---,binding/association,hsa04010
12,51,53,PPrel,---,binding/association,hsa04010
13,97,100,PPrel,---,binding/association,hsa04010
14,96,100,PPrel,---,binding/association,hsa04010
15,138,141,PPrel,---,binding/association,hsa04010
16,138,140,PPrel,---,binding/association,hsa04010
17,37,39,PPrel,---,binding/association,hsa04010
18,37,38,PPrel,---,binding/association,hsa04010
19,36,37,PPrel,---,binding/association,hsa04010
20,116,119,PPrel,---,binding/association,hsa04010
21,116,118,PPrel,---,binding/association,hsa04010
22,116,117,PPrel,---,binding/association,hsa04010
23,116,135,PPrel,---,binding/association,hsa04010
24,119,131,PPrel,---,binding/association,hsa04010
25,120,131,PPrel,---,binding/association,hsa04010
26,118,131,PPrel,---,binding/association,hsa04010
27,131,133,PPrel,---,binding/association,hsa04010
28,117,131,PPrel,---,binding/association,hsa04010
29,119,121,PPrel,---,binding/association,hsa04010
30,120,121,PPrel,---,binding/association,hsa04010
31,120,132,PPrel,---,binding/association,hsa04010
32,120,122,PPrel,---,binding/association,hsa04010
33,46,45,PPrel,+p,phosphorylation,hsa04010
34,44,49,PPrel,+p,phosphorylation,hsa04010
35,44,40,PPrel,+p,phosphorylation,hsa04010
36,51,49,PPrel,-->,activation,hsa04010
37,49,41,PPrel,-->,activation,hsa04010
38,49,40,PPrel,-->,activation,hsa04010
39,41,39,PPrel,+p,phosphorylation,hsa04010
40,41,38,PPrel,+p,phosphorylation,hsa04010
41,40,39,PPrel,+p,phosphorylation,hsa04010
42,40,38,PPrel,+p,phosphorylation,hsa04010
43,39,36,PPrel,+p,phosphorylation,hsa04010
44,38,36,PPrel,+p,phosphorylation,hsa04010
45,36,32,PPrel,+p,phosphorylation,hsa04010
46,36,31,PPrel,+p,phosphorylation,hsa04010
47,36,30,PPrel,+p,phosphorylation,hsa04010
48,36,144,PPrel,+p,phosphorylation,hsa04010
49,36,143,PPrel,+p,phosphorylation,hsa04010
50,36,141,PPrel,+p,phosphorylation,hsa04010
51,36,140,PPrel,+p,phosphorylation,hsa04010
52,144,142,PPrel,+p,phosphorylation,hsa04010
53,143,142,PPrel,+p,phosphorylation,hsa04010
54,36,139,PPrel,+p,phosphorylation,hsa04010
55,113,133,PPrel,-->,activation,hsa04010
56,113,114,PPrel,-->,activation,hsa04010
57,103,95,PPrel,-->,activation,hsa04010
58,102,94,PPrel,-->,activation,hsa04010
59,102,89,PPrel,-->,activation,hsa04010
60,102,133,PPrel,-->,activation,hsa04010
61,101,89,PPrel,-->,activation,hsa04010
62,99,86,PPrel,-->,activation,hsa04010
63,114,115,PPrel,+p,phosphorylation,hsa04010
64,135,117,PPrel,+p,phosphorylation,hsa04010
65,29,133,PPrel,+p,phosphorylation,hsa04010
66,136,133,PPrel,+p,phosphorylation,hsa04010
67,92,118,PPrel,+p,phosphorylation,hsa04010
68,93,118,PPrel,+p,phosphorylation,hsa04010
69,91,118,PPrel,+p,phosphorylation,hsa04010
70,89,80,PPrel,+p,phosphorylation,hsa04010
71,89,79,PPrel,+p,phosphorylation,hsa04010
72,88,35,PPrel,+p,phosphorylation,hsa04010
73,88,34,PPrel,+p,phosphorylation,hsa04010
74,88,80,PPrel,+p,phosphorylation,hsa04010
75,88,79,PPrel,+p,phosphorylation,hsa04010
76,88,65,PPrel,+p,phosphorylation,hsa04010
77,90,80,PPrel,+p,phosphorylation,hsa04010
78,90,79,PPrel,+p,phosphorylation,hsa04010
79,80,77,PPrel,+p,phosphorylation,hsa04010
80,79,77,PPrel,+p,phosphorylation,hsa04010
81,77,76,PPrel,+p,phosphorylation,hsa04010
82,77,75,PPrel,+p,phosphorylation,hsa04010
83,77,74,PPrel,+p,phosphorylation,hsa04010
84,77,73,PPrel,+p,phosphorylation,hsa04010
85,77,72,PPrel,+p,phosphorylation,hsa04010
86,77,71,PPrel,+p,phosphorylation,hsa04010
87,77,70,PPrel,+p,phosphorylation,hsa04010
88,77,112,PPrel,+p,phosphorylation,hsa04010
89,77,68,PPrel,+p,phosphorylation,hsa04010
90,77,67,PPrel,+p,phosphorylation,hsa04010
91,77,66,PPrel,+p,phosphorylation,hsa04010
92,112,87,PPrel,+p,phosphorylation,hsa04010
93,68,87,PPrel,+p,phosphorylation,hsa04010
94,68,69,PPrel,+p,phosphorylation,hsa04010
95,67,69,PPrel,+p,phosphorylation,hsa04010
96,64,63,PPrel,+p,phosphorylation,hsa04010
97,63,62,PPrel,+p,phosphorylation,hsa04010
98,134,35,PPrel,+p,phosphorylation,hsa04010
99,134,34,PPrel,+p,phosphorylation,hsa04010
100,134,39,PPrel,+p,phosphorylation,hsa04010
101,134,38,PPrel,+p,phosphorylation,hsa04010
102,133,34,PPrel,+p,phosphorylation,hsa04010
103,133,120,PPrel,+p,phosphorylation,hsa04010
104,117,118,PPrel,+p,phosphorylation,hsa04010
105,133,39,PPrel,+p,phosphorylation,hsa04010
106,133,38,PPrel,+p,phosphorylation,hsa04010
