,entry1,entry2,link,value,name,pathway
0,103,258,PPrel,-->,activation,hsa04630
1,245,259,PPrel,-->,activation,hsa04630
2,127,260,PPrel,-->,activation,hsa04630
3,150,261,PPrel,-->,activation,hsa04630
4,119,262,PPrel,-->,activation,hsa04630
5,111,263,PPrel,-->,activation,hsa04630
6,135,264,PPrel,-->,activation,hsa04630
7,143,265,PPrel,-->,activation,hsa04630
8,157,266,PPrel,-->,activation,hsa04630
9,97,267,PPrel,...,state change,hsa04630
10,239,268,PPrel,...,state change,hsa04630
11,121,269,PPrel,...,state change,hsa04630
12,145,270,PPrel,...,state change,hsa04630
13,113,271,PPrel,...,state change,hsa04630
14,105,272,PPrel,...,state change,hsa04630
15,129,273,PPrel,...,state change,hsa04630
16,137,274,PPrel,...,state change,hsa04630
17,158,275,PPrel,...,state change,hsa04630
18,165,273,PPrel,---,binding/association,hsa04630
19,267,169,GErel,-->,expression,hsa04630
20,268,169,GErel,-->,expression,hsa04630
21,269,169,GErel,-->,expression,hsa04630
22,270,169,GErel,-->,expression,hsa04630
23,271,169,GErel,-->,expression,hsa04630
24,272,169,GErel,-->,expression,hsa04630
25,273,169,GErel,-->,expression,hsa04630
26,274,169,GErel,-->,expression,hsa04630
27,275,169,GErel,-->,expression,hsa04630
28,267,171,GErel,-->,expression,hsa04630
29,268,171,GErel,-->,expression,hsa04630
30,269,171,GErel,-->,expression,hsa04630
31,270,171,GErel,-->,expression,hsa04630
32,271,171,GErel,-->,expression,hsa04630
33,272,171,GErel,-->,expression,hsa04630
34,273,171,GErel,-->,expression,hsa04630
35,274,171,GErel,-->,expression,hsa04630
36,275,171,GErel,-->,expression,hsa04630
37,267,170,GErel,-->,expression,hsa04630
38,268,170,GErel,-->,expression,hsa04630
39,269,170,GErel,-->,expression,hsa04630
40,270,170,GErel,-->,expression,hsa04630
41,271,170,GErel,-->,expression,hsa04630
42,272,170,GErel,-->,expression,hsa04630
43,273,170,GErel,-->,expression,hsa04630
44,274,170,GErel,-->,expression,hsa04630
45,275,170,GErel,-->,expression,hsa04630
46,267,185,GErel,-->,expression,hsa04630
47,268,185,GErel,-->,expression,hsa04630
48,269,185,GErel,-->,expression,hsa04630
49,270,185,GErel,-->,expression,hsa04630
50,271,185,GErel,-->,expression,hsa04630
51,272,185,GErel,-->,expression,hsa04630
52,273,185,GErel,-->,expression,hsa04630
53,274,185,GErel,-->,expression,hsa04630
54,275,185,GErel,-->,expression,hsa04630
55,267,173,GErel,-->,expression,hsa04630
56,268,173,GErel,-->,expression,hsa04630
57,269,173,GErel,-->,expression,hsa04630
58,270,173,GErel,-->,expression,hsa04630
59,271,173,GErel,-->,expression,hsa04630
60,272,173,GErel,-->,expression,hsa04630
61,273,173,GErel,-->,expression,hsa04630
62,274,173,GErel,-->,expression,hsa04630
63,275,173,GErel,-->,expression,hsa04630
64,267,178,GErel,-->,expression,hsa04630
65,268,178,GErel,-->,expression,hsa04630
66,269,178,GErel,-->,expression,hsa04630
67,270,178,GErel,-->,expression,hsa04630
68,271,178,GErel,-->,expression,hsa04630
69,272,178,GErel,-->,expression,hsa04630
70,273,178,GErel,-->,expression,hsa04630
71,274,178,GErel,-->,expression,hsa04630
72,275,178,GErel,-->,expression,hsa04630
73,267,168,GErel,-->,expression,hsa04630
74,268,168,GErel,-->,expression,hsa04630
75,269,168,GErel,-->,expression,hsa04630
76,270,168,GErel,-->,expression,hsa04630
77,271,168,GErel,-->,expression,hsa04630
78,272,168,GErel,-->,expression,hsa04630
79,273,168,GErel,-->,expression,hsa04630
