,entry1,entry2,link,value,name,pathway
0,379,380,PPrel,---,binding/association,hsa05169
1,380,140,PPrel,---,binding/association,hsa05169
2,140,153,PPrel,---,binding/association,hsa05169
3,292,303,PPrel,-->,activation,hsa05169
4,303,304,PPrel,-->,activation,hsa05169
5,304,365,PPrel,-->,activation,hsa05169
6,107,259,PPrel,-->,activation,hsa05169
7,259,381,PPrel,-->,activation,hsa05169
8,259,291,PPrel,-->,activation,hsa05169
9,291,382,PPrel,-->,activation,hsa05169
10,331,327,PPrel,-->,activation,hsa05169
11,112,327,PPrel,-->,activation,hsa05169
12,327,329,PPrel,-->,activation,hsa05169
13,329,328,PPrel,-->,activation,hsa05169
14,329,352,PPrel,-->,activation,hsa05169
15,352,341,PPrel,-->,activation,hsa05169
16,342,343,PPrel,-->,activation,hsa05169
17,343,344,PPrel,-->,activation,hsa05169
18,344,328,PPrel,-->,activation,hsa05169
19,273,274,PPrel,-->,activation,hsa05169
20,274,275,PPrel,-->,activation,hsa05169
21,274,276,PPrel,-->,activation,hsa05169
22,275,383,PPrel,-->,activation,hsa05169
23,276,383,PPrel,-->,activation,hsa05169
24,83,85,PCrel,-->,activation,hsa05169
25,85,84,PCrel,-->,activation,hsa05169
26,90,233,PPrel,-->,activation,hsa05169
27,91,233,PPrel,-->,activation,hsa05169
28,233,235,PCrel,-->,activation,hsa05169
29,235,234,PCrel,-->,activation,hsa05169
30,233,242,PPrel,-->,activation,hsa05169
31,92,231,PPrel,-->,activation,hsa05169
32,92,232,PPrel,-->,activation,hsa05169
33,231,384,PPrel,-->,activation,hsa05169
34,232,384,PPrel,-->,activation,hsa05169
35,384,101,PPrel,-->,activation,hsa05169
36,101,99,PCrel,-->,activation,hsa05169
37,385,20,PPrel,--|,inhibition,hsa05169
38,37,38,PPrel,-->,activation,hsa05169
39,386,73,PPrel,-->,activation,hsa05169
40,34,197,PPrel,-+-,dissociation,hsa05169
41,110,109,PPrel,-+-,dissociation,hsa05169
