,entry1,entry2,link,value,name,pathway
0,22,21,PPrel,-->,activation,hsa04917
1,34,35,PPrel,-->,activation,hsa04917
2,35,50,PPrel,-->,activation,hsa04917
3,50,57,PPrel,-->,activation,hsa04917
4,57,58,PPrel,-->,activation,hsa04917
5,58,54,PPrel,-->,activation,hsa04917
6,54,52,PCrel,-->,activation,hsa04917
7,52,53,PCrel,-->,activation,hsa04917
8,57,46,PPrel,-->,activation,hsa04917
9,46,47,PPrel,-->,activation,hsa04917
10,47,22,PPrel,-->,activation,hsa04917
11,22,65,PPrel,-->,activation,hsa04917
12,65,66,PPrel,-->,activation,hsa04917
13,66,19,PPrel,-->,activation,hsa04917
14,38,46,PPrel,-->,activation,hsa04917
15,38,39,PPrel,-->,activation,hsa04917
16,39,17,PPrel,-->,activation,hsa04917
17,32,33,PPrel,-->,activation,hsa04917
18,33,36,PPrel,-->,activation,hsa04917
19,36,37,PPrel,-->,activation,hsa04917
20,36,38,PPrel,-->,activation,hsa04917
21,198,199,PPrel,-->,activation,hsa04917
22,171,168,PPrel,-->,activation,hsa04917
23,21,17,PPrel,-->,activation,hsa04917
24,21,15,PCrel,-->,activation,hsa04917
25,15,16,PCrel,-->,activation,hsa04917
26,17,15,PCrel,-->,activation,hsa04917
27,90,33,PPrel,--|,inhibition,hsa04917
28,78,36,PPrel,--|,inhibition,hsa04917
29,78,37,PPrel,--|,inhibition,hsa04917
30,63,74,GErel,-->,expression,hsa04917
31,191,187,GErel,-->,expression,hsa04917
32,37,187,GErel,-->,expression,hsa04917
33,37,90,GErel,-->,expression,hsa04917
34,37,91,GErel,-->,expression,hsa04917
35,37,84,GErel,-->,expression,hsa04917
36,37,83,GErel,-->,expression,hsa04917
37,37,166,GErel,-->,expression,hsa04917
38,37,167,GErel,-->,expression,hsa04917
39,37,104,GErel,-->,expression,hsa04917
40,37,123,GErel,-->,expression,hsa04917
41,37,131,GErel,-->,expression,hsa04917
42,37,132,GErel,-->,expression,hsa04917
43,37,133,GErel,-->,expression,hsa04917
44,37,135,GErel,-->,expression,hsa04917
45,37,134,GErel,-->,expression,hsa04917
46,200,206,GErel,-->,expression,hsa04917
47,21,20,PPrel,-->,activation,hsa04917
48,21,20,PPrel,+p,phosphorylation,hsa04917
49,20,19,PPrel,-->,activation,hsa04917
50,20,19,PPrel,+p,phosphorylation,hsa04917
51,53,63,PPrel,--|,inhibition,hsa04917
52,53,63,PPrel,+p,phosphorylation,hsa04917
53,16,188,PPrel,--|,inhibition,hsa04917
54,16,188,PPrel,+p,phosphorylation,hsa04917
55,188,196,PPrel,--|,inhibition,hsa04917
56,188,196,PPrel,+p,phosphorylation,hsa04917
57,19,191,PPrel,-->,activation,hsa04917
58,19,191,PPrel,..>,indirect effect,hsa04917
59,199,200,PPrel,-->,activation,hsa04917
60,199,200,PPrel,..>,indirect effect,hsa04917
61,168,178,PPrel,-->,activation,hsa04917
62,168,178,PPrel,..>,indirect effect,hsa04917
