,entry1,entry2,link,value,name,pathway
0,80,83,PPrel,-->,activation,hsa04020
1,83,78,PPrel,-->,activation,hsa04020
2,81,79,PPrel,--|,inhibition,hsa04020
3,56,59,PPrel,-->,activation,hsa04020
4,74,64,PPrel,-->,activation,hsa04020
5,67,74,PPrel,---,binding/association,hsa04020
6,48,74,PPrel,---,binding/association,hsa04020
7,78,82,PPrel,45,compound,hsa04020
8,65,66,PPrel,43,compound,hsa04020
9,69,66,PPrel,43,compound,hsa04020
10,59,66,PPrel,43,compound,hsa04020
11,54,66,PPrel,43,compound,hsa04020
12,62,66,PPrel,43,compound,hsa04020
13,65,49,PPrel,41,compound,hsa04020
14,69,49,PPrel,41,compound,hsa04020
15,59,49,PPrel,41,compound,hsa04020
16,54,49,PPrel,41,compound,hsa04020
17,62,49,PPrel,41,compound,hsa04020
18,52,68,PPrel,36,compound,hsa04020
19,42,85,PCrel,,,hsa04020
20,54,44,PCrel,,,hsa04020
21,52,40,PCrel,,,hsa04020
22,52,39,PCrel,,,hsa04020
23,42,35,PCrel,,,hsa04020
24,79,35,PCrel,,,hsa04020
25,175,35,PCrel,,,hsa04020
26,86,35,PCrel,,,hsa04020
27,73,57,PPrel,-->,activation,hsa04020
28,57,69,PPrel,-->,activation,hsa04020
29,68,35,PCrel,,,hsa04020
30,66,35,PCrel,,,hsa04020
31,75,35,PCrel,,,hsa04020
32,74,35,PCrel,,,hsa04020
33,50,35,PCrel,,,hsa04020
34,49,35,PCrel,,,hsa04020
35,28,35,PCrel,,,hsa04020
36,74,30,PPrel,-->,activation,hsa04020
37,74,29,PPrel,-->,activation,hsa04020
38,74,31,PPrel,---,binding/association,hsa04020
39,47,74,PPrel,---,binding/association,hsa04020
40,46,34,PCrel,,,hsa04020
41,46,35,PCrel,,,hsa04020
42,55,59,PPrel,-->,activation,hsa04020
43,70,35,PCrel,,,hsa04020
44,71,35,PCrel,,,hsa04020
45,72,35,PCrel,,,hsa04020
46,84,35,PCrel,,,hsa04020
47,58,35,PCrel,,,hsa04020
48,35,65,PCrel,,,hsa04020
49,61,38,PCrel,,,hsa04020
50,147,70,PPrel,-->,activation,hsa04020
51,52,51,PPrel,37,compound,hsa04020
52,51,35,PCrel,,,hsa04020
53,157,176,PPrel,---,binding/association,hsa04020
54,166,158,PPrel,---,binding/association,hsa04020
55,164,79,PPrel,---,binding/association,hsa04020
56,171,51,PCrel,,,hsa04020
57,171,170,PCrel,,,hsa04020
58,170,35,PCrel,,,hsa04020
59,174,56,PPrel,-->,activation,hsa04020
60,82,81,PPrel,--|,inhibition,hsa04020
61,82,81,PPrel,+p,phosphorylation,hsa04020
