,entry1,entry2,link,value,name,pathway
0,219,54,GErel,-->,expression,hsa04110
1,52,37,GErel,-->,expression,hsa04110
2,52,50,GErel,-->,expression,hsa04110
3,52,35,GErel,-->,expression,hsa04110
4,50,26,PPrel,-->,activation,hsa04110
5,39,51,PPrel,--|,inhibition,hsa04110
6,39,52,PPrel,--|,inhibition,hsa04110
7,40,52,PPrel,-->,activation,hsa04110
8,44,45,PPrel,--|,inhibition,hsa04110
9,34,61,PPrel,---,binding/association,hsa04110
10,63,224,PPrel,---,binding/association,hsa04110
11,224,225,PPrel,---,binding/association,hsa04110
12,62,225,PPrel,---,binding/association,hsa04110
13,53,228,PPrel,---,binding/association,hsa04110
14,53,222,PPrel,--|,inhibition,hsa04110
15,37,228,PPrel,--|,inhibition,hsa04110
16,37,220,PPrel,--|,inhibition,hsa04110
17,37,222,PPrel,--|,inhibition,hsa04110
18,26,228,PPrel,--|,inhibition,hsa04110
19,54,228,PPrel,--|,inhibition,hsa04110
20,35,67,PPrel,--|,inhibition,hsa04110
21,50,67,PPrel,--|,inhibition,hsa04110
22,4,39,PPrel,--|,inhibition,hsa04110
23,79,30,PPrel,-->,activation,hsa04110
24,31,32,PPrel,---,binding/association,hsa04110
25,233,8,PPrel,--|,inhibition,hsa04110
26,45,234,PPrel,--|,inhibition,hsa04110
27,201,235,PPrel,-+-,dissociation,hsa04110
28,200,236,PPrel,-+-,dissociation,hsa04110
29,236,75,GErel,-->,expression,hsa04110
30,219,188,GErel,--|,repression,hsa04110
31,237,188,GErel,--|,repression,hsa04110
32,188,189,PPrel,--|,inhibition,hsa04110
33,189,54,GErel,-->,expression,hsa04110
34,219,37,GErel,-->,expression,hsa04110
35,196,200,PPrel,---,binding/association,hsa04110
36,199,200,PPrel,---,binding/association,hsa04110
37,177,228,PPrel,--|,inhibition,hsa04110
38,175,228,PPrel,--|,inhibition,hsa04110
39,176,228,PPrel,--|,inhibition,hsa04110
40,65,76,PPrel,--|,inhibition,hsa04110
41,65,76,PPrel,+p,phosphorylation,hsa04110
42,38,52,PPrel,-->,activation,hsa04110
43,38,52,PPrel,+p,phosphorylation,hsa04110
44,36,52,PPrel,-->,activation,hsa04110
45,36,52,PPrel,+p,phosphorylation,hsa04110
46,36,64,PPrel,--|,inhibition,hsa04110
47,36,64,PPrel,+p,phosphorylation,hsa04110
48,64,72,PPrel,-->,activation,hsa04110
49,64,72,PPrel,-p,dephosphorylation,hsa04110
50,64,71,PPrel,-->,activation,hsa04110
51,64,71,PPrel,-p,dephosphorylation,hsa04110
52,64,70,PPrel,-->,activation,hsa04110
53,64,70,PPrel,-p,dephosphorylation,hsa04110
54,64,66,PPrel,-->,activation,hsa04110
55,64,66,PPrel,-p,dephosphorylation,hsa04110
56,36,61,PPrel,--|,inhibition,hsa04110
57,36,61,PPrel,+p,phosphorylation,hsa04110
58,220,53,PPrel,--|,inhibition,hsa04110
59,220,53,PPrel,+p,phosphorylation,hsa04110
60,221,66,PPrel,-->,activation,hsa04110
61,221,66,PPrel,+p,phosphorylation,hsa04110
62,222,63,PPrel,--|,inhibition,hsa04110
63,222,63,PPrel,+p,phosphorylation,hsa04110
64,221,71,PPrel,-->,activation,hsa04110
65,221,71,PPrel,+p,phosphorylation,hsa04110
66,223,49,PPrel,-->,activation,hsa04110
67,223,49,PPrel,+p,phosphorylation,hsa04110
68,43,66,PPrel,--|,inhibition,hsa04110
69,43,66,PPrel,+p,phosphorylation,hsa04110
70,42,66,PPrel,--|,inhibition,hsa04110
71,42,66,PPrel,+p,phosphorylation,hsa04110
72,43,24,PPrel,--|,inhibition,hsa04110
73,43,24,PPrel,+p,phosphorylation,hsa04110
74,42,24,PPrel,--|,inhibition,hsa04110
75,42,24,PPrel,+p,phosphorylation,hsa04110
76,27,61,PPrel,-->,activation,hsa04110
77,27,61,PPrel,+p,phosphorylation,hsa04110
78,27,42,PPrel,--|,inhibition,hsa04110
79,27,42,PPrel,+p,phosphorylation,hsa04110
80,226,225,PPrel,-->,activation,hsa04110
81,226,225,PPrel,+p,phosphorylation,hsa04110
82,227,27,PPrel,-->,activation,hsa04110
83,227,27,PPrel,+p,phosphorylation,hsa04110
84,61,24,PPrel,-->,activation,hsa04110
85,61,24,PPrel,-p,dephosphorylation,hsa04110
86,229,220,PPrel,--|,inhibition,hsa04110
87,229,220,PPrel,+u,ubiquitination,hsa04110
88,230,53,PPrel,--|,inhibition,hsa04110
89,230,53,PPrel,+u,ubiquitination,hsa04110
90,230,37,PPrel,--|,inhibition,hsa04110
91,230,37,PPrel,+u,ubiquitination,hsa04110
92,231,44,PPrel,--|,inhibition,hsa04110
93,231,44,PPrel,+u,ubiquitination,hsa04110
94,231,232,PPrel,-->,activation,hsa04110
95,231,232,PPrel,..>,indirect effect,hsa04110
96,232,227,PPrel,--|,inhibition,hsa04110
97,232,227,PPrel,+u,ubiquitination,hsa04110
98,33,232,PPrel,-->,activation,hsa04110
99,33,232,PPrel,-p,dephosphorylation,hsa04110
100,28,52,PPrel,-->,activation,hsa04110
101,28,52,PPrel,+p,phosphorylation,hsa04110
102,28,36,PPrel,-->,activation,hsa04110
103,28,36,PPrel,+p,phosphorylation,hsa04110
104,82,79,PPrel,-->,activation,hsa04110
105,82,79,PPrel,+p,phosphorylation,hsa04110
106,228,201,PPrel,--|,inhibition,hsa04110
107,228,201,PPrel,+p,phosphorylation,hsa04110
108,228,200,PPrel,--|,inhibition,hsa04110
109,228,200,PPrel,+p,phosphorylation,hsa04110
110,220,200,PPrel,--|,inhibition,hsa04110
111,220,200,PPrel,+p,phosphorylation,hsa04110
112,222,200,PPrel,--|,inhibition,hsa04110
113,222,200,PPrel,+p,phosphorylation,hsa04110
114,222,198,PPrel,--|,inhibition,hsa04110
115,222,198,PPrel,+p,phosphorylation,hsa04110
116,55,57,PPrel,-->,activation,hsa04110
117,55,57,PPrel,..>,indirect effect,hsa04110
