,entry1,entry2,link,value,name,pathway
0,53,47,PPrel,-->,activation,hsa04210
1,47,43,PPrel,-->,activation,hsa04210
2,54,48,PPrel,-->,activation,hsa04210
3,48,43,PPrel,-->,activation,hsa04210
4,43,30,PPrel,-->,activation,hsa04210
5,43,31,PPrel,-->,activation,hsa04210
6,48,152,PPrel,-->,activation,hsa04210
7,152,154,PPrel,-->,activation,hsa04210
8,51,46,PPrel,-->,activation,hsa04210
9,46,292,PPrel,-->,activation,hsa04210
10,46,293,PPrel,-->,activation,hsa04210
11,38,156,PPrel,-->,activation,hsa04210
12,156,154,PPrel,-->,activation,hsa04210
13,38,34,PPrel,-->,activation,hsa04210
14,203,204,PPrel,-->,activation,hsa04210
15,294,154,PPrel,-->,activation,hsa04210
16,197,32,PCrel,-->,activation,hsa04210
17,32,132,PPrel,-->,activation,hsa04210
18,36,30,PPrel,--|,inhibition,hsa04210
19,36,31,PPrel,--|,inhibition,hsa04210
20,204,201,GErel,-->,expression,hsa04210
21,180,146,PPrel,--|,inhibition,hsa04210
22,180,16,PPrel,--|,inhibition,hsa04210
23,264,263,PPrel,--|,inhibition,hsa04210
24,263,146,PPrel,--|,inhibition,hsa04210
25,263,16,PPrel,--|,inhibition,hsa04210
26,155,226,PPrel,-->,activation,hsa04210
27,26,23,PPrel,-+-,dissociation,hsa04210
28,50,45,PPrel,-->,activation,hsa04210
29,49,44,PPrel,-->,activation,hsa04210
30,44,277,PPrel,-->,activation,hsa04210
31,277,278,PPrel,-->,activation,hsa04210
32,37,223,PCrel,-->,activation,hsa04210
33,223,222,PCrel,-->,activation,hsa04210
34,23,135,GErel,-->,expression,hsa04210
35,23,136,GErel,-->,expression,hsa04210
36,23,17,GErel,-->,expression,hsa04210
37,23,137,GErel,-->,expression,hsa04210
38,23,139,GErel,-->,expression,hsa04210
39,23,10,GErel,-->,expression,hsa04210
40,23,138,GErel,-->,expression,hsa04210
41,163,167,GErel,-->,expression,hsa04210
42,163,168,GErel,-->,expression,hsa04210
43,163,169,GErel,-->,expression,hsa04210
44,163,170,GErel,-->,expression,hsa04210
45,163,275,GErel,-->,expression,hsa04210
46,164,167,GErel,-->,expression,hsa04210
47,164,168,GErel,-->,expression,hsa04210
48,164,169,GErel,-->,expression,hsa04210
49,164,170,GErel,-->,expression,hsa04210
50,164,275,GErel,-->,expression,hsa04210
51,174,16,PPrel,--|,inhibition,hsa04210
52,174,146,PPrel,--|,inhibition,hsa04210
53,173,16,PPrel,--|,inhibition,hsa04210
54,173,146,PPrel,--|,inhibition,hsa04210
55,146,141,PPrel,--|,inhibition,hsa04210
56,146,142,PPrel,--|,inhibition,hsa04210
57,16,141,PPrel,--|,inhibition,hsa04210
58,16,142,PPrel,--|,inhibition,hsa04210
59,295,29,PPrel,-->,activation,hsa04210
60,111,24,PPrel,--|,inhibition,hsa04210
61,112,24,PPrel,--|,inhibition,hsa04210
62,113,24,PPrel,--|,inhibition,hsa04210
63,180,24,PPrel,--|,inhibition,hsa04210
64,24,19,PPrel,--|,inhibition,hsa04210
65,180,29,PPrel,-->,activation,hsa04210
66,28,19,PPrel,-->,activation,hsa04210
67,27,19,PPrel,-->,activation,hsa04210
68,28,27,PPrel,---,binding/association,hsa04210
69,13,119,GErel,-->,expression,hsa04210
70,13,118,GErel,-->,expression,hsa04210
71,13,232,GErel,-->,expression,hsa04210
72,13,120,GErel,-->,expression,hsa04210
73,13,123,GErel,-->,expression,hsa04210
74,13,124,GErel,-->,expression,hsa04210
75,13,125,GErel,-->,expression,hsa04210
76,13,126,GErel,-->,expression,hsa04210
77,13,122,GErel,-->,expression,hsa04210
78,13,121,GErel,-->,expression,hsa04210
79,22,16,PPrel,--|,inhibition,hsa04210
80,292,30,PPrel,-->,activation,hsa04210
81,292,31,PPrel,-->,activation,hsa04210
82,234,246,PPrel,--|,inhibition,hsa04210
83,234,247,PPrel,--|,inhibition,hsa04210
84,234,103,PPrel,--|,inhibition,hsa04210
85,234,104,PPrel,--|,inhibition,hsa04210
86,234,11,PPrel,--|,inhibition,hsa04210
87,21,102,PPrel,--|,inhibition,hsa04210
88,25,103,PPrel,--|,inhibition,hsa04210
89,21,104,PPrel,--|,inhibition,hsa04210
90,20,104,PPrel,--|,inhibition,hsa04210
91,19,104,PPrel,--|,inhibition,hsa04210
92,21,11,PPrel,--|,inhibition,hsa04210
93,25,245,PPrel,--|,inhibition,hsa04210
94,21,245,PPrel,--|,inhibition,hsa04210
95,20,245,PPrel,--|,inhibition,hsa04210
96,234,21,PPrel,-->,activation,hsa04210
97,234,20,PPrel,-->,activation,hsa04210
98,234,30,PPrel,-->,activation,hsa04210
99,132,21,PPrel,-->,activation,hsa04210
100,132,20,PPrel,-->,activation,hsa04210
101,30,25,PPrel,-->,activation,hsa04210
102,30,21,PPrel,-->,activation,hsa04210
103,30,20,PPrel,-->,activation,hsa04210
104,19,25,PPrel,-->,activation,hsa04210
105,19,21,PPrel,-->,activation,hsa04210
106,19,20,PPrel,-->,activation,hsa04210
107,24,21,PPrel,--|,inhibition,hsa04210
108,24,20,PPrel,--|,inhibition,hsa04210
109,234,29,PPrel,-->,activation,hsa04210
110,263,141,PPrel,-->,activation,hsa04210
111,30,29,PPrel,-->,activation,hsa04210
112,31,29,PPrel,-->,activation,hsa04210
113,154,155,PPrel,-->,activation,hsa04210
114,154,155,PPrel,+p,phosphorylation,hsa04210
115,202,203,PPrel,-->,activation,hsa04210
116,202,203,PPrel,+p,phosphorylation,hsa04210
117,201,146,PPrel,--|,inhibition,hsa04210
118,201,146,PPrel,..>,indirect effect,hsa04210
119,201,16,PPrel,--|,inhibition,hsa04210
120,201,16,PPrel,..>,indirect effect,hsa04210
121,155,146,PPrel,--|,inhibition,hsa04210
122,155,146,PPrel,+p,phosphorylation,hsa04210
123,155,16,PPrel,--|,inhibition,hsa04210
124,155,16,PPrel,+p,phosphorylation,hsa04210
125,155,22,PPrel,-->,activation,hsa04210
126,155,22,PPrel,+p,phosphorylation,hsa04210
127,34,35,PPrel,-->,activation,hsa04210
128,34,35,PPrel,+p,phosphorylation,hsa04210
129,35,26,PPrel,-->,activation,hsa04210
130,35,26,PPrel,+p,phosphorylation,hsa04210
131,222,33,PPrel,-->,activation,hsa04210
132,222,33,PPrel,+p,phosphorylation,hsa04210
133,278,279,PPrel,-->,activation,hsa04210
134,278,279,PPrel,+p,phosphorylation,hsa04210
135,279,280,PPrel,-->,activation,hsa04210
136,279,280,PPrel,+p,phosphorylation,hsa04210
137,45,37,PPrel,-->,activation,hsa04210
138,45,37,PPrel,..>,indirect effect,hsa04210
139,45,277,PPrel,-->,activation,hsa04210
140,45,277,PPrel,..>,indirect effect,hsa04210
141,44,37,PPrel,-->,activation,hsa04210
142,44,37,PPrel,..>,indirect effect,hsa04210
143,33,22,PPrel,--|,inhibition,hsa04210
144,33,22,PPrel,+p,phosphorylation,hsa04210
145,33,35,PPrel,-->,activation,hsa04210
146,33,35,PPrel,+p,phosphorylation,hsa04210
147,280,288,GErel,-->,expression,hsa04210
148,280,288,GErel,..>,indirect effect,hsa04210
149,155,163,PPrel,-->,activation,hsa04210
150,155,163,PPrel,+p,phosphorylation,hsa04210
151,155,164,PPrel,-->,activation,hsa04210
152,155,164,PPrel,+p,phosphorylation,hsa04210
153,12,13,PPrel,-->,activation,hsa04210
154,12,13,PPrel,+p,phosphorylation,hsa04210
