,entry1,entry2,link,value,name,pathway
0,38,39,PPrel,-->,activation,hsa04550
1,39,40,PPrel,-->,activation,hsa04550
2,40,41,PPrel,-->,activation,hsa04550
3,39,46,PPrel,-->,activation,hsa04550
4,39,43,PPrel,-->,activation,hsa04550
5,47,48,PPrel,-->,activation,hsa04550
6,311,48,PPrel,-->,activation,hsa04550
7,48,49,PPrel,-->,activation,hsa04550
8,50,51,PPrel,-->,activation,hsa04550
9,51,165,PPrel,-->,activation,hsa04550
10,16,20,PPrel,-->,activation,hsa04550
11,20,19,PPrel,-->,activation,hsa04550
12,313,24,PPrel,-->,activation,hsa04550
13,65,66,PPrel,-->,activation,hsa04550
14,66,106,PPrel,-->,activation,hsa04550
15,75,136,PPrel,-->,activation,hsa04550
16,312,136,PPrel,-->,activation,hsa04550
17,136,138,PPrel,-->,activation,hsa04550
18,73,74,PPrel,-->,activation,hsa04550
19,74,67,PPrel,-->,activation,hsa04550
20,67,68,PPrel,-->,activation,hsa04550
21,74,71,PPrel,-->,activation,hsa04550
22,76,77,PPrel,-->,activation,hsa04550
23,77,71,PPrel,-->,activation,hsa04550
24,78,82,PPrel,-->,activation,hsa04550
25,82,81,PPrel,-->,activation,hsa04550
26,145,45,PPrel,--|,inhibition,hsa04550
27,246,145,PPrel,--|,inhibition,hsa04550
28,22,234,PPrel,--|,inhibition,hsa04550
29,19,23,PPrel,--|,inhibition,hsa04550
30,41,42,GErel,-->,expression,hsa04550
31,41,161,GErel,-->,expression,hsa04550
32,165,246,GErel,-->,expression,hsa04550
33,165,170,GErel,-->,expression,hsa04550
34,42,63,GErel,-->,expression,hsa04550
35,45,61,GErel,-->,expression,hsa04550
36,63,61,GErel,-->,expression,hsa04550
37,61,62,GErel,-->,expression,hsa04550
38,62,63,GErel,-->,expression,hsa04550
39,96,94,GErel,-->,expression,hsa04550
40,94,95,GErel,-->,expression,hsa04550
41,95,96,GErel,-->,expression,hsa04550
42,165,309,PPrel,---,binding/association,hsa04550
43,106,143,PPrel,---,binding/association,hsa04550
44,138,139,PPrel,---,binding/association,hsa04550
45,81,84,PPrel,--|,inhibition,hsa04550
46,234,240,GErel,--|,repression,hsa04550
47,46,109,PPrel,-->,activation,hsa04550
48,46,109,PPrel,..>,indirect effect,hsa04550
49,43,44,PPrel,-->,activation,hsa04550
50,43,44,PPrel,..>,indirect effect,hsa04550
51,71,72,PPrel,-->,activation,hsa04550
52,71,72,PPrel,..>,indirect effect,hsa04550
53,109,145,PPrel,-->,activation,hsa04550
54,109,145,PPrel,+p,phosphorylation,hsa04550
55,68,69,PPrel,-->,activation,hsa04550
56,68,69,PPrel,+p,phosphorylation,hsa04550
57,69,70,PPrel,-->,activation,hsa04550
58,69,70,PPrel,+p,phosphorylation,hsa04550
59,23,22,PPrel,--|,inhibition,hsa04550
60,23,22,PPrel,+p,phosphorylation,hsa04550
61,84,83,PPrel,--|,inhibition,hsa04550
62,84,83,PPrel,+p,phosphorylation,hsa04550
63,51,52,PPrel,--|,inhibition,hsa04550
64,51,52,PPrel,..>,indirect effect,hsa04550
65,51,126,PPrel,--|,inhibition,hsa04550
66,51,126,PPrel,..>,indirect effect,hsa04550
67,84,164,PPrel,--|,inhibition,hsa04550
68,84,164,PPrel,+p,phosphorylation,hsa04550
